listing_id,amenity_id,amenity_type
10292753,7,Dedicated workspace
10292753,46,Ethernet connection
10292753,53,Conditioner
10292753,47,TV with standard cable
10292753,9,Wifi
10292753,39,Bed linens
10292753,59,Bathtub
10292753,11,Hair dryer
10292753,12,Cooking basics
10292753,13,Luggage dropoff allowed
10292753,14,Dishwasher
10292753,66,Outdoor furniture
10292753,98,Elevator
10292753,16,Iron
10292753,70,Wine glasses
10292753,17,Refrigerator
10292753,95,Hot tub
10292753,18,Long term stays allowed
10292753,19,Carbon monoxide alarm
10292753,49,Cable TV
10292753,62,Laundromat nearby
10292753,41,Air conditioning
10292753,20,Microwave
10292753,21,Kitchen
10292753,99,Pool
10292753,22,Hangers
10292753,23,Dryer
10292753,24,Stove
10292753,74,Toaster
10292753,27,Oven
10292753,28,Fire extinguisher
10292753,29,Washer
10292753,31,Dishes and silverware
10292753,32,Heating
10292753,100,Gym
10292753,33,Hot water
10292753,34,Smoke alarm
10292753,35,Patio or balcony
10295151,3,Coffee maker
10295151,4,Essentials
10295151,101,Paid parking on premises
10295151,5,Pack \u2019n Play/travel crib
10295151,6,Shampoo
10295151,7,Dedicated workspace
10295151,47,TV with standard cable
10295151,9,Wifi
10295151,11,Hair dryer
10295151,12,Cooking basics
10295151,13,Luggage dropoff allowed
10295151,16,Iron
10295151,61,Lockbox
10295151,17,Refrigerator
10295151,18,Long term stays allowed
10295151,19,Carbon monoxide alarm
10295151,49,Cable TV
10295151,41,Air conditioning
10295151,20,Microwave
10295151,21,Kitchen
10295151,22,Hangers
10295151,23,Dryer
10295151,25,High chair
10295151,27,Oven
10295151,29,Washer
10295151,31,Dishes and silverware
10295151,32,Heating
10295151,33,Hot water
10295151,34,Smoke alarm
10332096,3,Coffee maker
10332096,4,Essentials
10332096,78,Outdoor dining area
10332096,6,Shampoo
10332096,45,Baking sheet
10332096,7,Dedicated workspace
10332096,43,Lock on bedroom door
10332096,8,Backyard
10332096,9,Wifi
10332096,10,First aid kit
10332096,11,Hair dryer
10332096,12,Cooking basics
10332096,13,Luggage dropoff allowed
10332096,14,Dishwasher
10332096,55,Portable fans
10332096,40,TV
10332096,66,Outdoor furniture
10332096,16,Iron
10332096,61,Lockbox
10332096,70,Wine glasses
10332096,17,Refrigerator
10332096,18,Long term stays allowed
10332096,19,Carbon monoxide alarm
10332096,20,Microwave
10332096,21,Kitchen
10332096,86,Hot water kettle
10332096,73,Dining table
10332096,22,Hangers
10332096,23,Dryer
10332096,24,Stove
10332096,74,Toaster
10332096,27,Oven
10332096,28,Fire extinguisher
10332096,29,Washer
10332096,30,Free street parking
10332096,31,Dishes and silverware
10332096,32,Heating
10332096,33,Hot water
10332096,34,Smoke alarm
10332096,35,Patio or balcony
10332096,97,Breakfast
10332096,57,Freezer
10332360,2,Free parking on premises
10332360,3,Coffee maker
10332360,4,Essentials
10332360,38,Extra pillows and blankets
10332360,5,Pack \u2019n Play/travel crib
10332360,6,Shampoo
10332360,9,Wifi
10332360,80,Keypad
10332360,39,Bed linens
10332360,10,First aid kit
10332360,11,Hair dryer
10332360,12,Cooking basics
10332360,14,Dishwasher
10332360,40,TV
10332360,16,Iron
10332360,17,Refrigerator
10332360,18,Long term stays allowed
10332360,19,Carbon monoxide alarm
10332360,41,Air conditioning
10332360,20,Microwave
10332360,63,Children\u2019s dinnerware
10332360,21,Kitchen
10332360,22,Hangers
10332360,23,Dryer
10332360,24,Stove
10332360,25,High chair
10332360,27,Oven
10332360,28,Fire extinguisher
10332360,29,Washer
10332360,30,Free street parking
10332360,31,Dishes and silverware
10332360,32,Heating
10332360,33,Hot water
10341497,3,Coffee maker
10341497,4,Essentials
10341497,6,Shampoo
10341497,53,Conditioner
10341497,8,Backyard
10341497,9,Wifi
10341497,80,Keypad
10341497,39,Bed linens
10341497,10,First aid kit
10341497,11,Hair dryer
10341497,59,Bathtub
10341497,12,Cooking basics
10341497,40,TV
10341497,16,Iron
10341497,17,Refrigerator
10341497,18,Long term stays allowed
10341497,19,Carbon monoxide alarm
10341497,20,Microwave
10341497,21,Kitchen
10341497,86,Hot water kettle
10341497,52,Shower gel
10341497,22,Hangers
10341497,24,Stove
10341497,74,Toaster
10341497,27,Oven
10341497,28,Fire extinguisher
10341497,42,Private entrance
10341497,30,Free street parking
10341497,31,Dishes and silverware
10341497,32,Heating
10341497,33,Hot water
10341497,34,Smoke alarm
10341497,56,Body soap
10342489,2,Free parking on premises
10342489,3,Coffee maker
10342489,4,Essentials
10342489,6,Shampoo
10342489,7,Dedicated workspace
10342489,8,Backyard
10342489,9,Wifi
10342489,80,Keypad
10342489,11,Hair dryer
10342489,12,Cooking basics
10342489,40,TV
10342489,16,Iron
10342489,17,Refrigerator
10342489,18,Long term stays allowed
10342489,20,Microwave
10342489,21,Kitchen
10342489,22,Hangers
10342489,23,Dryer
10342489,24,Stove
10342489,27,Oven
10342489,28,Fire extinguisher
10342489,29,Washer
10342489,30,Free street parking
10342489,31,Dishes and silverware
10342489,32,Heating
10342489,33,Hot water
10342489,34,Smoke alarm
10342489,35,Patio or balcony
10344631,4,Essentials
10344631,6,Shampoo
10344631,47,TV with standard cable
10344631,9,Wifi
10344631,80,Keypad
10344631,10,First aid kit
10344631,11,Hair dryer
10344631,13,Luggage dropoff allowed
10344631,16,Iron
10344631,18,Long term stays allowed
10344631,19,Carbon monoxide alarm
10344631,49,Cable TV
10344631,21,Kitchen
10344631,44,Security cameras on property
10344631,22,Hangers
10344631,23,Dryer
10344631,29,Washer
10344631,30,Free street parking
10344631,31,Dishes and silverware
10344631,32,Heating
10344631,33,Hot water
10344631,34,Smoke alarm
10344631,37,Indoor fireplace
10362672,2,Free parking on premises
10362672,3,Coffee maker
10362672,4,Essentials
10362672,38,Extra pillows and blankets
10362672,6,Shampoo
10362672,7,Dedicated workspace
10362672,8,Backyard
10362672,9,Wifi
10362672,39,Bed linens
10362672,10,First aid kit
10362672,11,Hair dryer
10362672,13,Luggage dropoff allowed
10362672,40,TV
10362672,16,Iron
10362672,61,Lockbox
10362672,17,Refrigerator
10362672,18,Long term stays allowed
10362672,19,Carbon monoxide alarm
10362672,20,Microwave
10362672,21,Kitchen
10362672,22,Hangers
10362672,23,Dryer
10362672,42,Private entrance
10362672,29,Washer
10362672,30,Free street parking
10362672,31,Dishes and silverware
10362672,32,Heating
10362672,33,Hot water
10362672,34,Smoke alarm
10363748,2,Free parking on premises
10363748,4,Essentials
10363748,6,Shampoo
10363748,7,Dedicated workspace
10363748,47,TV with standard cable
10363748,9,Wifi
10363748,10,First aid kit
10363748,11,Hair dryer
10363748,15,Children\u2019s books and toys
10363748,16,Iron
10363748,18,Long term stays allowed
10363748,19,Carbon monoxide alarm
10363748,49,Cable TV
10363748,41,Air conditioning
10363748,21,Kitchen
10363748,22,Hangers
10363748,23,Dryer
10363748,28,Fire extinguisher
10363748,29,Washer
10363748,30,Free street parking
10363748,32,Heating
10363748,33,Hot water
10363748,34,Smoke alarm
10363748,37,Indoor fireplace
10364350,3,Coffee maker
10364350,6,Shampoo
10364350,9,Wifi
10364350,59,Bathtub
10364350,11,Hair dryer
10364350,13,Luggage dropoff allowed
10364350,40,TV
10364350,15,Children\u2019s books and toys
10364350,16,Iron
10364350,61,Lockbox
10364350,17,Refrigerator
10364350,18,Long term stays allowed
10364350,19,Carbon monoxide alarm
10364350,41,Air conditioning
10364350,22,Hangers
10364350,23,Dryer
10364350,28,Fire extinguisher
10364350,29,Washer
10364350,30,Free street parking
10364350,32,Heating
10364350,33,Hot water
10364350,34,Smoke alarm
10459203,2,Free parking on premises
10459203,3,Coffee maker
10459203,4,Essentials
10459203,38,Extra pillows and blankets
10459203,6,Shampoo
10459203,7,Dedicated workspace
10459203,65,Smart lock
10459203,8,Backyard
10459203,9,Wifi
10459203,39,Bed linens
10459203,11,Hair dryer
10459203,40,TV
10459203,16,Iron
10459203,17,Refrigerator
10459203,18,Long term stays allowed
10459203,19,Carbon monoxide alarm
10459203,20,Microwave
10459203,21,Kitchen
10459203,52,Shower gel
10459203,23,Dryer
10459203,22,Hangers
10459203,28,Fire extinguisher
10459203,42,Private entrance
10459203,29,Washer
10459203,30,Free street parking
10459203,31,Dishes and silverware
10459203,32,Heating
10459203,33,Hot water
10459203,34,Smoke alarm
10459203,97,Breakfast
10497998,3,Coffee maker
10497998,4,Essentials
10497998,38,Extra pillows and blankets
10497998,6,Shampoo
10497998,7,Dedicated workspace
10497998,47,TV with standard cable
10497998,8,Backyard
10497998,9,Wifi
10497998,80,Keypad
10497998,39,Bed linens
10497998,11,Hair dryer
10497998,12,Cooking basics
10497998,14,Dishwasher
10497998,16,Iron
10497998,17,Refrigerator
10497998,19,Carbon monoxide alarm
10497998,49,Cable TV
10497998,20,Microwave
10497998,21,Kitchen
10497998,22,Hangers
10497998,23,Dryer
10497998,24,Stove
10497998,27,Oven
10497998,28,Fire extinguisher
10497998,42,Private entrance
10497998,29,Washer
10497998,30,Free street parking
10497998,31,Dishes and silverware
10497998,32,Heating
10497998,33,Hot water
10497998,34,Smoke alarm
10497998,35,Patio or balcony
10552175,3,Coffee maker
10552175,4,Essentials
10552175,78,Outdoor dining area
10552175,38,Extra pillows and blankets
10552175,178,Shared fenced garden or backyard
10552175,79,Board games
10552175,6,Shampoo
10552175,45,Baking sheet
10552175,108,Fire pit
10552175,415,Bose sound system with Bluetooth and aux
10552175,9,Wifi
10552175,80,Keypad
10552175,82,Room-darkening shades
10552175,39,Bed linens
10552175,10,First aid kit
10552175,59,Bathtub
10552175,11,Hair dryer
10552175,12,Cooking basics
10552175,83,Clothing storage: dresser
10552175,161,closet
10552175,375,and wardrobe
10552175,13,Luggage dropoff allowed
10552175,416,Kirkland conditioner
10552175,55,Portable fans
10552175,15,Children\u2019s books and toys
10552175,66,Outdoor furniture
10552175,16,Iron
10552175,70,Wine glasses
10552175,17,Refrigerator
10552175,48,BBQ grill
10552175,18,Long term stays allowed
10552175,19,Carbon monoxide alarm
10552175,50,Barbecue utensils
10552175,62,Laundromat nearby
10552175,20,Microwave
10552175,21,Kitchen
10552175,72,Drying rack for clothing
10552175,44,Security cameras on property
10552175,86,Hot water kettle
10552175,73,Dining table
10552175,52,Shower gel
10552175,23,Dryer
10552175,346,Kirkland body soap
10552175,22,Hangers
10552175,24,Stove
10552175,74,Toaster
10552175,124,Beach essentials
10552175,27,Oven
10552175,28,Fire extinguisher
10552175,76,Cleaning products
10552175,167,Private patio or balcony
10552175,42,Private entrance
10552175,29,Washer
10552175,30,Free street parking
10552175,31,Dishes and silverware
10552175,32,Heating
10552175,33,Hot water
10552175,34,Smoke alarm
10552175,106,Rice maker
10552175,57,Freezer
10552175,37,Indoor fireplace
10569919,229,Washer \u2013\u00a0In unit
10569919,3,Coffee maker
10569919,4,Essentials
10569919,78,Outdoor dining area
10569919,38,Extra pillows and blankets
10569919,123,Building staff
10569919,101,Paid parking on premises
10569919,5,Pack \u2019n Play/travel crib
10569919,6,Shampoo
10569919,45,Baking sheet
10569919,230,Dryer \u2013\u00a0In unit
10569919,125,EV charger
10569919,7,Dedicated workspace
10569919,53,Conditioner
10569919,8,Backyard
10569919,9,Wifi
10569919,39,Bed linens
10569919,10,First aid kit
10569919,417,Freezer has ice maker refrigerator
10569919,59,Bathtub
10569919,11,Hair dryer
10569919,12,Cooking basics
10569919,13,Luggage dropoff allowed
10569919,14,Dishwasher
10569919,55,Portable fans
10569919,98,Elevator
10569919,16,Iron
10569919,70,Wine glasses
10569919,48,BBQ grill
10569919,95,Hot tub
10569919,18,Long term stays allowed
10569919,19,Carbon monoxide alarm
10569919,49,Cable TV
10569919,247,TV with Roku
10569919,170,standard cable
10569919,20,Microwave
10569919,63,Children\u2019s dinnerware
10569919,21,Kitchen
10569919,51,Single level home
10569919,86,Hot water kettle
10569919,73,Dining table
10569919,22,Hangers
10569919,24,Stove
10569919,25,High chair
10569919,74,Toaster
10569919,27,Oven
10569919,28,Fire extinguisher
10569919,76,Cleaning products
10569919,105,Clothing storage: closet
10569919,84,walk-in closet
10569919,271,and dresser
10569919,42,Private entrance
10569919,31,Dishes and silverware
10569919,32,Heating
10569919,100,Gym
10569919,33,Hot water
10569919,34,Smoke alarm
10569919,56,Body soap
10569919,35,Patio or balcony
10569919,57,Freezer
10588390,2,Free parking on premises
10588390,3,Coffee maker
10588390,4,Essentials
10588390,6,Shampoo
10588390,7,Dedicated workspace
10588390,47,TV with standard cable
10588390,8,Backyard
10588390,9,Wifi
10588390,80,Keypad
10588390,10,First aid kit
10588390,11,Hair dryer
10588390,12,Cooking basics
10588390,14,Dishwasher
10588390,16,Iron
10588390,17,Refrigerator
10588390,18,Long term stays allowed
10588390,19,Carbon monoxide alarm
10588390,49,Cable TV
10588390,41,Air conditioning
10588390,20,Microwave
10588390,21,Kitchen
10588390,52,Shower gel
10588390,23,Dryer
10588390,22,Hangers
10588390,24,Stove
10588390,27,Oven
10588390,28,Fire extinguisher
10588390,42,Private entrance
10588390,29,Washer
10588390,30,Free street parking
10588390,31,Dishes and silverware
10588390,32,Heating
10588390,33,Hot water
10588390,34,Smoke alarm
10588390,35,Patio or balcony
10599859,3,Coffee maker
10599859,4,Essentials
10599859,101,Paid parking on premises
10599859,7,Dedicated workspace
10599859,65,Smart lock
10599859,47,TV with standard cable
10599859,8,Backyard
10599859,9,Wifi
10599859,10,First aid kit
10599859,11,Hair dryer
10599859,12,Cooking basics
10599859,194,Beachfront
10599859,16,Iron
10599859,17,Refrigerator
10599859,18,Long term stays allowed
10599859,49,Cable TV
10599859,20,Microwave
10599859,21,Kitchen
10599859,22,Hangers
10599859,23,Dryer
10599859,24,Stove
10599859,27,Oven
10599859,28,Fire extinguisher
10599859,42,Private entrance
10599859,29,Washer
10599859,30,Free street parking
10599859,32,Heating
10599859,33,Hot water
10599859,34,Smoke alarm
10599859,35,Patio or balcony
10675363,3,Coffee maker
10675363,4,Essentials
10675363,287,Portable heater
10675363,38,Extra pillows and blankets
10675363,78,Outdoor dining area
10675363,178,Shared fenced garden or backyard
10675363,5,Pack \u2019n Play/travel crib
10675363,6,Shampoo
10675363,45,Baking sheet
10675363,7,Dedicated workspace
10675363,68,Central heating
10675363,108,Fire pit
10675363,80,Keypad
10675363,82,Room-darkening shades
10675363,418,60\ TV with Amazon Prime Video
10675363,117,Netflix
10675363,39,Bed linens
10675363,10,First aid kit
10675363,419,KitchenAid gas stove
10675363,59,Bathtub
10675363,11,Hair dryer
10675363,145,Wifi \u2013 100 Mbps
10675363,12,Cooking basics
10675363,420,Sony amplifier
10675363,421,Bose stereo speakers sound system with Bluetooth and aux
10675363,13,Luggage dropoff allowed
10675363,14,Dishwasher
10675363,66,Outdoor furniture
10675363,16,Iron
10675363,69,Free washer \u2013 In unit
10675363,105,Clothing storage: closet
10675363,70,Wine glasses
10675363,17,Refrigerator
10675363,18,Long term stays allowed
10675363,19,Carbon monoxide alarm
10675363,62,Laundromat nearby
10675363,41,Air conditioning
10675363,322,Ping pong table
10675363,63,Children\u2019s dinnerware
10675363,21,Kitchen
10675363,20,Microwave
10675363,86,Hot water kettle
10675363,73,Dining table
10675363,22,Hangers
10675363,23,Dryer
10675363,224,Baby bath
10675363,25,High chair
10675363,74,Toaster
10675363,27,Oven
10675363,28,Fire extinguisher
10675363,76,Cleaning products
10675363,372,Children\u2019s books and toys for ages 0-2 years old
10675363,373,2-5 years old
10675363,157,5-10 years old
10675363,158,and 10+ years old
10675363,114,Crib
10675363,42,Private entrance
10675363,30,Free street parking
10675363,31,Dishes and silverware
10675363,33,Hot water
10675363,34,Smoke alarm
10675363,35,Patio or balcony
10675363,106,Rice maker
10675363,57,Freezer
10728468,3,Coffee maker
10728468,4,Essentials
10728468,6,Shampoo
10728468,7,Dedicated workspace
10728468,47,TV with standard cable
10728468,8,Backyard
10728468,9,Wifi
10728468,11,Hair dryer
10728468,12,Cooking basics
10728468,14,Dishwasher
10728468,17,Refrigerator
10728468,18,Long term stays allowed
10728468,19,Carbon monoxide alarm
10728468,49,Cable TV
10728468,20,Microwave
10728468,21,Kitchen
10728468,22,Hangers
10728468,23,Dryer
10728468,24,Stove
10728468,27,Oven
10728468,28,Fire extinguisher
10728468,29,Washer
10728468,30,Free street parking
10728468,31,Dishes and silverware
10728468,32,Heating
